id,title,ministry,description,category,type,state,benefits,eligibility,documents_required,amount,short_benefits,interest_rate,tenure_max,collateral_required,moratorium_months,interest_subvention,lending_partners,subsidy_percentage,subsidy_max_amount,dbt_status,vendor_empanelled,gender,age_min,age_max,income_limit,caste,residence,deadline,status,application_url,tags,applications_count,created_by,created_at,updated_at
1bf7fa78-4382-414a-a5a2-05c68518588b,Begum Hazrat Mahal National Scholarship,Ministry of Education,"The Begum Hazrat Mahal National Scholarship is a signature government initiative designed to revolutionize the Education sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Education domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Begum Hazrat Mahal National Scholarship addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Begum Hazrat Mahal National Scholarship is about specifically funding the education of minority girl students in secondary schools. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. The focus remains on academic excellence, student empowerment, and the removal of financial barriers to learning. The scheme's Education orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Begum Hazrat Mahal National Scholarship leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mecha",Education,Scheme,Central,"[""Full tuition fee waiver or academic scholarship grant."",""Monthly maintenance stipend for books, materials, and living costs."",""Additional allowances for disabled students (if applicable).""]","[""Must be an active student enrolled in a registered institution."",""Minimum academic score of 60% in the qualifying examination."",""Annual family income must be under ₹6,00,000.""]","[""Aadhar Card"",""Mark Sheets"",""Income Certificate""]",50000,"₹50,000 Scholarship/yr",,,,,,[],,,,,All,15,30,600000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.minorityaffairs.gov.in/,"[""education"",""scholarship"",""student""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863768
1c9de234-4eb4-4a6f-93b9-9b321d44d197,National Livestock Mission,Ministry of Agriculture and Farmers Welfare,"The National Livestock Mission is a signature government initiative designed to revolutionize the Agriculture sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Agriculture domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The National Livestock Mission addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the National Livestock Mission is about ensuring sustainable development of the livestock sector and animal health. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Supporting the backbone of our economy, this scheme targets farmers, crop yields, and rural sustainability. The scheme's Agriculture orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of National Livestock Mission leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages",Agriculture,Scheme,Central,"[""Direct financial assistance transferred directly to bank accounts."",""Subsidies on seeds, fertilizers, and agricultural equipment."",""Crop insurance coverage against natural disasters or failure.""]","[""Must own cultivable agricultural land under their name."",""Small and marginal farmers holding less than 2 hectares of land."",""Requires Aadhaar-linked land record verification.""]","[""Land Documents"",""Aadhar Card"",""Bank Account Details""]",6000,"₹6,000 Subsidy",,,,,,[],,,,,All,18,60,,"[""General"",""OBC"",""SC"",""ST""]",Rural,Ongoing,Active,https://nlm.udyamimitra.in/,"[""agriculture"",""farmer"",""subsidy""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863774
1d4f4ee8-16da-4a85-84ac-a58a50678c32,Zero Defect Zero Effect (ZED) Scheme,Ministry of MSME,"The Zero Defect Zero Effect (ZED) Scheme is a signature government initiative designed to revolutionize the Business sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Business domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Zero Defect Zero Effect (ZED) Scheme addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Zero Defect Zero Effect (ZED) Scheme is about encouraging MSMEs to adopt world-class manufacturing standards. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Empowering entrepreneurs and startups, this program drives economic growth and industrial innovation. The scheme's Business orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Zero Defect Zero Effect (ZED) Scheme leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to elimi",Business,Scheme,Central,"[""Collateral-free low-interest working capital and term loans."",""Interest subvention benefits for prompt repayment cycles."",""Capital subsidy on project establishment costs.""]","[""Artisans, micro-business owners, startups, or SC/ST/Women entrepreneurs."",""Requires a viable business project report and proof of activity."",""Age limit: 18 to 65 years at the time of application.""]","[""GST Certificate"",""Pancard"",""Project Report""]",1000000,"₹10,00,000 Support",,,,,,[],,,,,All,18,65,,"[""General""]",Both,Ongoing,Active,https://zed.msme.gov.in/,"[""business"",""msme"",""entrepreneur"",""startup""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863778
1e5f1a5d-431b-4e4b-8edb-8e9600f6d5fe,National SC-ST Hub,Ministry of MSME,"The National SC-ST Hub is a signature government initiative designed to revolutionize the Business sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Business domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The National SC-ST Hub addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the National SC-ST Hub is about providing handholding support to SC-ST entrepreneurs for government procurement. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Empowering entrepreneurs and startups, this program drives economic growth and industrial innovation. The scheme's Business orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of National SC-ST Hub leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucratic delays. Applica",Business,Scheme,Central,"[""Collateral-free low-interest working capital and term loans."",""Interest subvention benefits for prompt repayment cycles."",""Capital subsidy on project establishment costs.""]","[""Artisans, micro-business owners, startups, or SC/ST/Women entrepreneurs."",""Requires a viable business project report and proof of activity."",""Age limit: 18 to 65 years at the time of application.""]","[""GST Certificate"",""Pancard"",""Project Report""]",1000000,"₹10,00,000 Support",,,,,,[],,,,,All,18,65,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.scsthub.in/,"[""business"",""msme"",""entrepreneur"",""startup""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863780
2284ef35-557c-4046-af30-1995d1f0b45c,Janani Suraksha Yojana,Ministry of Health and Family Welfare,"The Janani Suraksha Yojana is a signature government initiative designed to revolutionize the Healthcare sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Healthcare domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Janani Suraksha Yojana addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Janani Suraksha Yojana is about encouraging institutional delivery among poor pregnant women. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. This initiative prioritizes public health outcomes, medical equity, and the strengthening of clinical infrastructure. The scheme's Healthcare orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Janani Suraksha Yojana leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucra",Healthcare,Scheme,Central,"[""Free diagnostic services and clinical treatments at empanelled centers."",""Coverage for secondary and tertiary hospitalization expenses."",""Subsidized post-hospitalization medication and follow-ups.""]","[""Targeted at below-poverty-line (BPL) and marginalized households."",""Requires registration under the State Health Insurance registry."",""Open to all age groups and demographics meeting income limits.""]","[""Aadhar Card"",""Ration Card"",""Medical Reports""]",5000,"₹5,000 Support",,,,,,[],,,,,All,0,100,250000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://nhm.gov.in/,"[""health"",""medical"",""insurance""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863783
22cf690c-de7b-49c5-8c98-a215d0c20ed3,MeitY Startup Hub,Ministry of Electronics and IT,"The MeitY Startup Hub is a signature government initiative designed to revolutionize the Technology sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Technology domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The MeitY Startup Hub addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the MeitY Startup Hub is about building a holistic ecosystem for tech startups and innovation. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Driving the Digital India vision, this scheme fosters high-tech R&D and digital infrastructure. The scheme's Technology orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of MeitY Startup Hub leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucratic delays. Applicants can track their s",Technology,Scheme,Central,"[""Infrastructure support, design incentives, and R&D grants""]","[""Researchers, tech startups, and electronics manufacturing units""]","[""Project Proposal"",""Company Registration"",""Technical Certifications""]",5000000,"₹50,00,000 Support",,,,,,[],,,,,All,18,60,,"[""SC""]",Both,Ongoing,Active,,"[""technology"",""digital"",""innovation"",""it""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.507807
2494dda5-fab7-4110-a5db-dabfae9d9131,Ishan Uday Scholarship for North Eastern Region,Ministry of Education,"The Ishan Uday Scholarship for North Eastern Region is a signature government initiative designed to revolutionize the Education sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Education domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Ishan Uday Scholarship for North Eastern Region addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Ishan Uday Scholarship for North Eastern Region is about improving the gross enrollment ratio in India's North East via dedicated grants. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. The focus remains on academic excellence, student empowerment, and the removal of financial barriers to learning. The scheme's Education orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Ishan Uday Scholarship for North Eastern Region leverages state-of-the-art digital infrastructure, such as the Direc",Education,Scheme,Central,"[""Full tuition fee waiver or academic scholarship grant."",""Monthly maintenance stipend for books, materials, and living costs."",""Additional allowances for disabled students (if applicable).""]","[""Must be an active student enrolled in a registered institution."",""Minimum academic score of 60% in the qualifying examination."",""Annual family income must be under ₹6,00,000.""]","[""Aadhar Card"",""Mark Sheets"",""Income Certificate""]",50000,"₹50,000 Scholarship/yr",,,,,,[],,,,,All,15,30,600000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://scholarships.gov.in/,"[""education"",""scholarship"",""student""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863785
2885f61b-da44-42c7-9ce3-ce09faff332e,PM Awas Yojana (Urban),Ministry of Housing and Urban Affairs,"The PM Awas Yojana (Urban) is a signature government initiative designed to revolutionize the Housing sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Housing domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The PM Awas Yojana (Urban) addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the PM Awas Yojana (Urban) is about providing affordable housing for the urban poor with interest subsidies. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Aimed at providing dignity through shelter, this project focuses on affordable residential development. The scheme's Housing orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of PM Awas Yojana (Urban) leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucratic delays. ",Housing,Subsidy,Central,"[""Financial grant for building or renovating a pucca house."",""Interest subsidy on housing bank loans under credit-linked schemes."",""Sanitation grant for building household toilets.""]","[""Must not own any pucca house in India under any family member's name."",""Belongs to Economically Weaker Section (EWS) or Low Income Group (LIG)."",""Geographic target: Eligible rural and urban municipal areas.""]","[""Income Certificate"",""Land Registry"",""Aadhar Card""]",250000,"₹2,50,000 Subsidy",,,,,,[],,,,,All,18,70,600000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://pmaymis.gov.in/,"[""housing"",""home"",""subsidy"",""construction""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863787
2973ba36-986f-44cf-917b-5466e3724f5a,Widow Pension Scheme,Ministry of Social Justice and Empowerment,"The Widow Pension Scheme is a signature government initiative designed to revolutionize the Social Welfare sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Social Welfare domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The Widow Pension Scheme addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the Widow Pension Scheme is about providing financial assistance to widows for a dignified living. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. Serving the most vulnerable, this program ensures social justice, pensions, and basic safety nets. The scheme's Social Welfare orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of Widow Pension Scheme leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked verification, to eliminate leakages and minimize bureaucratic delays. ",Social Welfare,Scheme,Central,"[""Direct financial support, food security, and social protection""]","[""BPL families, senior citizens, widows, and persons with disabilities""]","[""BPL Card"",""Aadhar Card"",""Disability/Death Certificate""]",2000,"₹2,000 Support",,,,,,[],,,,,All,0,100,100000,"[""General"",""OBC"",""ST""]",Both,Ongoing,Active,,"[""social"",""welfare"",""pension"",""poor""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-07-25T08:53:09.507864
2a864a9a-2666-496b-9058-abeed070c648,AICTE Pragati Scholarship for Girls,Ministry of Education,"The AICTE Pragati Scholarship for Girls is a signature government initiative designed to revolutionize the Education sector by providing targeted support to citizens across the nation. This comprehensive scheme is built on the pillars of accessibility, transparency, and impact, ensuring that the benefits reach every eligible individual at the last mile. 
 
Historically, individuals in the Education domain have faced significant systemic hurdles, ranging from high costs of entry to limited resources for growth. The AICTE Pragati Scholarship for Girls addresses these root causes by offering a multi-faceted approach. Whether it's through direct financial transfers, subsidized services, or infrastructure support, the scheme creates a robust safety net that empowers beneficiaries to achieve their potential.
 
At its core, the AICTE Pragati Scholarship for Girls is about empowering women in technical education through annual financial rewards. This means not just providing a one-time relief, but building a sustainable ecosystem where individuals can thrive. The focus remains on academic excellence, student empowerment, and the removal of financial barriers to learning. The scheme's Education orientation ensures that it is tailored to the specific local needs of diverse demographic groups.
 
Furthermore, the implementation of AICTE Pragati Scholarship for Girls leverages state-of-the-art digital infrastructure, such as the Direct Benefit Transfer (DBT) mechanism and Aadhaar-linked v",Education,Scheme,Central,"[""Full tuition fee waiver or academic scholarship grant."",""Monthly maintenance stipend for books, materials, and living costs."",""Additional allowances for disabled students (if applicable).""]","[""Must be an active student enrolled in a registered institution."",""Minimum academic score of 60% in the qualifying examination."",""Annual family income must be under ₹6,00,000.""]","[""Aadhar Card"",""Mark Sheets"",""Income Certificate""]",50000,"₹50,000 Scholarship/yr",,,,,,[],,,,,All,15,30,600000,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.aicte-india.org/ or https://scholarships.gov.in/,"[""education"",""scholarship"",""student""]",0,85f6557b-2155-44a7-ac7e-bcb45a5f5bf3,2026-07-25 08:34:57.837,2026-08-16T16:33:47.863791
